action_unit_version,adaptation_buffer_ids,arm,c_env_ref_after,c_env_ref_before,c_env_samever_after,c_env_samever_before,c_hat_native_after,c_hat_native_before,contrast_error,delta_env_ref,delta_env_samever,delta_pred,encoder_version,false_improvement,gd_iter,model_version,mpc_iter,objective_version,predictor_version,real_history_id,run_id,sample_id,seed,shape,sign_correct,sign_env,sign_pred
pushobj_norm_envapi_v1,"[""s1_executed_mpc0"", ""s1_executed_mpc1"", ""s1_executed_mpc2"", ""s1_executed_mpc3""]",FROZEN,0.007264682091772556,0.008051175624132156,0.007264682091772556,0.008051175624132156,0.013358690775930882,0.013361486606299877,0.0007836977019906044,-0.0007864935323596001,-0.0007864935323596001,-2.7958303689956665e-06,0,False,74,0,4,0,0,s1_history_mpc4,ood_square_frozen_n5,1,101,square,True,-1,-1
pushobj_norm_envapi_v1,"[""s1_executed_mpc0"", ""s1_executed_mpc1"", ""s1_executed_mpc2"", ""s1_executed_mpc3""]",FROZEN,0.006955558899790049,0.006955577060580254,0.006955558899790049,0.006955577060580254,0.013336500152945518,0.013336507603526115,1.0710209608078003e-08,-1.816079020500183e-08,-1.816079020500183e-08,-7.450580596923828e-09,0,False,99,0,4,0,0,s1_history_mpc4,ood_square_frozen_n5,1,101,square,True,-1,-1
pushobj_norm_envapi_v1,"[""s1_executed_mpc0"", ""s1_executed_mpc1"", ""s1_executed_mpc2"", ""s1_executed_mpc3"", ""s1_executed_mpc4""]",FROZEN,0.010472172871232033,0.0031610652804374695,0.010472172871232033,0.0031610652804374695,0.006402306258678436,0.0067517864517867565,-0.0076605877839028835,0.007311107590794563,0.007311107590794563,-0.00034948019310832024,0,True,0,0,5,0,0,s1_history_mpc5,ood_square_frozen_n5,1,101,square,False,1,-1
pushobj_norm_envapi_v1,"[""s1_executed_mpc0"", ""s1_executed_mpc1"", ""s1_executed_mpc2"", ""s1_executed_mpc3"", ""s1_executed_mpc4""]",FROZEN,0.00147965457290411,0.0014823938254266977,0.00147965457290411,0.0014823938254266977,0.0032738426234573126,0.0032677508424967527,8.831033483147621e-06,-2.739252522587776e-06,-2.739252522587776e-06,6.091780960559845e-06,0,False,24,0,5,0,0,s1_history_mpc5,ood_square_frozen_n5,1,101,square,False,-1,1
pushobj_norm_envapi_v1,"[""s1_executed_mpc0"", ""s1_executed_mpc1"", ""s1_executed_mpc2"", ""s1_executed_mpc3"", ""s1_executed_mpc4""]",FROZEN,0.001182805746793747,0.0011478507658466697,0.001182805746793747,0.0011478507658466697,0.0030854707583785057,0.0030835422221571207,-3.302644472569227e-05,3.4954980947077274e-05,3.4954980947077274e-05,1.928536221385002e-06,0,False,49,0,5,0,0,s1_history_mpc5,ood_square_frozen_n5,1,101,square,True,1,1
pushobj_norm_envapi_v1,"[""s1_executed_mpc0"", ""s1_executed_mpc1"", ""s1_executed_mpc2"", ""s1_executed_mpc3"", ""s1_executed_mpc4""]",FROZEN,0.0011645969934761524,0.0011644831392914057,0.0011645969934761524,0.0011644831392914057,0.0030752141028642654,0.003075446467846632,-3.4621916711330414e-07,1.1385418474674225e-07,1.1385418474674225e-07,-2.323649823665619e-07,0,True,74,0,5,0,0,s1_history_mpc5,ood_square_frozen_n5,1,101,square,False,1,-1
pushobj_norm_envapi_v1,"[""s1_executed_mpc0"", ""s1_executed_mpc1"", ""s1_executed_mpc2"", ""s1_executed_mpc3"", ""s1_executed_mpc4""]",FROZEN,0.0011595762334764004,0.0011595769319683313,0.0011595762334764004,0.0011595769319683313,0.003074121894314885,0.003074122127145529,4.656612873077393e-10,-6.984919309616089e-10,-6.984919309616089e-10,-2.3283064365386963e-10,0,False,99,0,5,0,0,s1_history_mpc5,ood_square_frozen_n5,1,101,square,True,-1,-1
pushobj_norm_envapi_v1,[],FROZEN,0.6210266947746277,0.8876432776451111,0.6210266947746277,0.8876432776451111,0.43802064657211304,0.5890483260154724,0.11558890342712402,-0.2666165828704834,-0.2666165828704834,-0.15102767944335938,0,False,0,0,0,0,0,s2_history_mpc0,ood_square_frozen_n5,2,201,square,True,-1,-1
pushobj_norm_envapi_v1,[],FROZEN,2.3988187313079834,2.357339859008789,2.3988187313079834,2.357339859008789,0.031497687101364136,0.035448163747787476,-0.045429348945617676,0.041478872299194336,0.041478872299194336,-0.00395047664642334,0,True,24,0,0,0,0,s2_history_mpc0,ood_square_frozen_n5,2,201,square,False,1,-1
pushobj_norm_envapi_v1,[],FROZEN,2.612352132797241,2.58587908744812,2.612352132797241,2.58587908744812,0.013803405687212944,0.013879830949008465,-0.026549470610916615,0.026473045349121094,0.026473045349121094,-7.642526179552078e-05,0,True,49,0,0,0,0,s2_history_mpc0,ood_square_frozen_n5,2,201,square,False,1,-1
pushobj_norm_envapi_v1,[],FROZEN,2.6882524490356445,2.698430299758911,2.6882524490356445,2.698430299758911,0.013216172344982624,0.013227609917521477,0.010166413150727749,-0.010177850723266602,-0.010177850723266602,-1.1437572538852692e-05,0,False,74,0,0,0,0,s2_history_mpc0,ood_square_frozen_n5,2,201,square,True,-1,-1
pushobj_norm_envapi_v1,[],FROZEN,2.7171831130981445,2.7171831130981445,2.7171831130981445,2.7171831130981445,0.013133003376424313,0.013133014552295208,-1.1175870895385742e-08,0.0,0.0,-1.1175870895385742e-08,0,False,99,0,0,0,0,s2_history_mpc0,ood_square_frozen_n5,2,201,square,False,0,-1
pushobj_norm_envapi_v1,"[""s2_executed_mpc0""]",FROZEN,2.241975784301758,2.7032806873321533,2.241975784301758,2.7032806873321533,1.2078585624694824,1.7265117168426514,-0.05734825134277344,-0.4613049030303955,-0.4613049030303955,-0.518653154373169,0,False,0,0,1,0,0,s2_history_mpc1,ood_square_frozen_n5,2,201,square,True,-1,-1
pushobj_norm_envapi_v1,"[""s2_executed_mpc0""]",FROZEN,0.04157274216413498,0.04821333289146423,0.04157274216413498,0.04821333289146423,0.054895371198654175,0.05537432059645653,0.006161641329526901,-0.006640590727329254,-0.006640590727329254,-0.0004789493978023529,0,False,24,0,1,0,0,s2_history_mpc1,ood_square_frozen_n5,2,201,square,True,-1,-1
pushobj_norm_envapi_v1,"[""s2_executed_mpc0""]",FROZEN,0.020270979031920433,0.02065284177660942,0.020270979031920433,0.02065284177660942,0.0191009733825922,0.019375262781977654,0.00010757334530353546,-0.00038186274468898773,-0.00038186274468898773,-0.00027428939938545227,0,False,49,0,1,0,0,s2_history_mpc1,ood_square_frozen_n5,2,201,square,True,-1,-1
pushobj_norm_envapi_v1,"[""s2_executed_mpc0""]",FROZEN,0.02487236261367798,0.024911798536777496,0.02487236261367798,0.024911798536777496,0.01470174826681614,0.014764565974473953,-2.3381784558296204e-05,-3.943592309951782e-05,-3.943592309951782e-05,-6.281770765781403e-05,0,False,74,0,1,0,0,s2_history_mpc1,ood_square_frozen_n5,2,201,square,True,-1,-1
pushobj_norm_envapi_v1,"[""s2_executed_mpc0""]",FROZEN,0.02547742798924446,0.02547743357717991,0.02547742798924446,0.02547743357717991,0.014237437397241592,0.014237513765692711,-7.078051567077637e-08,-5.587935447692871e-09,-5.587935447692871e-09,-7.636845111846924e-08,0,False,99,0,1,0,0,s2_history_mpc1,ood_square_frozen_n5,2,201,square,True,-1,-1
pushobj_norm_envapi_v1,"[""s2_executed_mpc0"", ""s2_executed_mpc1""]",FROZEN,0.06995584815740585,0.035634685307741165,0.06995584815740585,0.035634685307741165,0.033777255564928055,0.02270020917057991,-0.023244116455316544,0.03432116284966469,0.03432116284966469,0.011077046394348145,0,False,0,0,2,0,0,s2_history_mpc2,ood_square_frozen_n5,2,201,square,True,1,1
pushobj_norm_envapi_v1,"[""s2_executed_mpc0"", ""s2_executed_mpc1""]",FROZEN,0.05243739113211632,0.056705962866544724,0.05243739113211632,0.056705962866544724,0.011894826777279377,0.011818689294159412,0.00434470921754837,-0.004268571734428406,-0.004268571734428406,7.61374831199646e-05,0,False,24,0,2,0,0,s2_history_mpc2,ood_square_frozen_n5,2,201,square,False,-1,1
pushobj_norm_envapi_v1,"[""s2_executed_mpc0"", ""s2_executed_mpc1""]",FROZEN,0.09159992635250092,0.09272506088018417,0.09159992635250092,0.09272506088018417,0.010989828035235405,0.011005026288330555,0.001109936274588108,-0.001125134527683258,-0.001125134527683258,-1.5198253095149994e-05,0,False,49,0,2,0,0,s2_history_mpc2,ood_square_frozen_n5,2,201,square,True,-1,-1
pushobj_norm_envapi_v1,"[""s2_executed_mpc0"", ""s2_executed_mpc1""]",FROZEN,0.12363480031490326,0.12368352711200714,0.12363480031490326,0.12368352711200714,0.010564219206571579,0.010575525462627411,3.742054104804993e-05,-4.8726797103881836e-05,-4.8726797103881836e-05,-1.130625605583191e-05,0,False,74,0,2,0,0,s2_history_mpc2,ood_square_frozen_n5,2,201,square,True,-1,-1
pushobj_norm_envapi_v1,"[""s2_executed_mpc0"", ""s2_executed_mpc1""]",FROZEN,0.1282496601343155,0.12824970483779907,0.1282496601343155,0.12824970483779907,0.01046459935605526,0.010464620776474476,2.3283064365386963e-08,-4.470348358154297e-08,-4.470348358154297e-08,-2.1420419216156006e-08,0,False,99,0,2,0,0,s2_history_mpc2,ood_square_frozen_n5,2,201,square,True,-1,-1
pushobj_norm_envapi_v1,"[""s2_executed_mpc0"", ""s2_executed_mpc1"", ""s2_executed_mpc2""]",FROZEN,0.05495109036564827,0.13281835615634918,0.05495109036564827,0.13281835615634918,0.030433591455221176,0.029385847970843315,0.07891500927507877,-0.07786726579070091,-0.07786726579070091,0.001047743484377861,0,False,0,0,3,0,0,s2_history_mpc3,ood_square_frozen_n5,2,201,square,False,-1,1
pushobj_norm_envapi_v1,"[""s2_executed_mpc0"", ""s2_executed_mpc1"", ""s2_executed_mpc2""]",FROZEN,0.08096067607402802,0.08112755417823792,0.08096067607402802,0.08112755417823792,0.010905935429036617,0.0110215675085783,5.1246024668216705e-05,-0.0001668781042098999,-0.0001668781042098999,-0.0001156320795416832,0,False,24,0,3,0,0,s2_history_mpc3,ood_square_frozen_n5,2,201,square,True,-1,-1
pushobj_norm_envapi_v1,"[""s2_executed_mpc0"", ""s2_executed_mpc1"", ""s2_executed_mpc2""]",FROZEN,0.06807426363229752,0.07203442603349686,0.06807426363229752,0.07203442603349686,0.00980963371694088,0.009815323166549206,0.003954472951591015,-0.003960162401199341,-0.003960162401199341,-5.689449608325958e-06,0,False,49,0,3,0,0,s2_history_mpc3,ood_square_frozen_n5,2,201,square,True,-1,-1
pushobj_norm_envapi_v1,"[""s2_executed_mpc0"", ""s2_executed_mpc1"", ""s2_executed_mpc2""]",FROZEN,0.06509645283222198,0.06507528573274612,0.06509645283222198,0.06507528573274612,0.00968216173350811,0.009683568961918354,-2.2574327886104584e-05,2.1167099475860596e-05,2.1167099475860596e-05,-1.407228410243988e-06,0,True,74,0,3,0,0,s2_history_mpc3,ood_square_frozen_n5,2,201,square,False,1,-1
pushobj_norm_envapi_v1,"[""s2_executed_mpc0"", ""s2_executed_mpc1"", ""s2_executed_mpc2""]",FROZEN,0.0650329440832138,0.06503292918205261,0.0650329440832138,0.06503292918205261,0.009670386090874672,0.009670388884842396,-1.7695128917694092e-08,1.4901161193847656e-08,1.4901161193847656e-08,-2.7939677238464355e-09,0,True,99,0,3,0,0,s2_history_mpc3,ood_square_frozen_n5,2,201,square,False,1,-1
pushobj_norm_envapi_v1,"[""s2_executed_mpc0"", ""s2_executed_mpc1"", ""s2_executed_mpc2"", ""s2_executed_mpc3""]",FROZEN,0.08804379403591156,0.07151920348405838,0.08804379403591156,0.07151920348405838,0.021581996232271194,0.017741259187459946,-0.012683853507041931,0.01652459055185318,0.01652459055185318,0.0038407370448112488,0,False,0,0,4,0,0,s2_history_mpc4,ood_square_frozen_n5,2,201,square,True,1,1
pushobj_norm_envapi_v1,"[""s2_executed_mpc0"", ""s2_executed_mpc1"", ""s2_executed_mpc2"", ""s2_executed_mpc3""]",FROZEN,0.06298165023326874,0.06383396685123444,0.06298165023326874,0.06383396685123444,0.009841338731348515,0.01009526289999485,0.0005983924493193626,-0.0008523166179656982,-0.0008523166179656982,-0.0002539241686463356,0,False,24,0,4,0,0,s2_history_mpc4,ood_square_frozen_n5,2,201,square,True,-1,-1
pushobj_norm_envapi_v1,"[""s2_executed_mpc0"", ""s2_executed_mpc1"", ""s2_executed_mpc2"", ""s2_executed_mpc3""]",FROZEN,0.08347995579242706,0.0782444179058075,0.08347995579242706,0.0782444179058075,0.009572670795023441,0.009565502405166626,-0.0052283694967627525,0.005235537886619568,0.005235537886619568,7.168389856815338e-06,0,False,49,0,4,0,0,s2_history_mpc4,ood_square_frozen_n5,2,201,square,True,1,1
pushobj_norm_envapi_v1,"[""s2_executed_mpc0"", ""s2_executed_mpc1"", ""s2_executed_mpc2"", ""s2_executed_mpc3""]",FROZEN,0.07729607075452805,0.07730898261070251,0.07729607075452805,0.07730898261070251,0.00952982623130083,0.009530046954751015,1.2691132724285126e-05,-1.2911856174468994e-05,-1.2911856174468994e-05,-2.207234501838684e-07,0,False,74,0,4,0,0,s2_history_mpc4,ood_square_frozen_n5,2,201,square,True,-1,-1
pushobj_norm_envapi_v1,"[""s2_executed_mpc0"", ""s2_executed_mpc1"", ""s2_executed_mpc2"", ""s2_executed_mpc3""]",FROZEN,0.07731565088033676,0.07731564342975616,0.07731565088033676,0.07731564342975616,0.009528332389891148,0.009528330527245998,-5.587935447692871e-09,7.450580596923828e-09,7.450580596923828e-09,1.862645149230957e-09,0,False,99,0,4,0,0,s2_history_mpc4,ood_square_frozen_n5,2,201,square,True,1,1
pushobj_norm_envapi_v1,"[""s2_executed_mpc0"", ""s2_executed_mpc1"", ""s2_executed_mpc2"", ""s2_executed_mpc3"", ""s2_executed_mpc4""]",FROZEN,0.010424360632896423,0.017039863392710686,0.010424360632896423,0.017039863392710686,0.0064944131299853325,0.00764111801981926,0.005468797869980335,-0.006615502759814262,-0.006615502759814262,-0.0011467048898339272,0,False,0,0,5,0,0,s2_history_mpc5,ood_square_frozen_n5,2,201,square,True,-1,-1
pushobj_norm_envapi_v1,"[""s2_executed_mpc0"", ""s2_executed_mpc1"", ""s2_executed_mpc2"", ""s2_executed_mpc3"", ""s2_executed_mpc4""]",FROZEN,0.009603245183825493,0.009158970788121223,0.009603245183825493,0.009158970788121223,0.0030033010989427567,0.003024220932275057,-0.0004651942290365696,0.0004442743957042694,0.0004442743957042694,-2.0919833332300186e-05,0,True,24,0,5,0,0,s2_history_mpc5,ood_square_frozen_n5,2,201,square,False,1,-1
pushobj_norm_envapi_v1,"[""s2_executed_mpc0"", ""s2_executed_mpc1"", ""s2_executed_mpc2"", ""s2_executed_mpc3"", ""s2_executed_mpc4""]",FROZEN,0.009641247801482677,0.009556533768773079,0.009641247801482677,0.009556533768773079,0.0028442577458918095,0.0028473041020333767,-8.776038885116577e-05,8.471403270959854e-05,8.471403270959854e-05,-3.0463561415672302e-06,0,True,49,0,5,0,0,s2_history_mpc5,ood_square_frozen_n5,2,201,square,False,1,-1
pushobj_norm_envapi_v1,"[""s2_executed_mpc0"", ""s2_executed_mpc1"", ""s2_executed_mpc2"", ""s2_executed_mpc3"", ""s2_executed_mpc4""]",FROZEN,0.009349425323307514,0.009347492828965187,0.009349425323307514,0.009347492828965187,0.0028063636273145676,0.002807016484439373,-2.5853514671325684e-06,1.932494342327118e-06,1.932494342327118e-06,-6.528571248054504e-07,0,True,74,0,5,0,0,s2_history_mpc5,ood_square_frozen_n5,2,201,square,False,1,-1
pushobj_norm_envapi_v1,"[""s2_executed_mpc0"", ""s2_executed_mpc1"", ""s2_executed_mpc2"", ""s2_executed_mpc3"", ""s2_executed_mpc4""]",FROZEN,0.009554407559335232,0.009554408490657806,0.009554407559335232,0.009554408490657806,0.002801088150590658,0.0028010893147438765,-2.3283064365386963e-10,-9.313225746154785e-10,-9.313225746154785e-10,-1.1641532182693481e-09,0,False,99,0,5,0,0,s2_history_mpc5,ood_square_frozen_n5,2,201,square,True,-1,-1
pushobj_norm_envapi_v1,"[""s2_executed_mpc1"", ""s2_executed_mpc2"", ""s2_executed_mpc3"", ""s2_executed_mpc4"", ""s2_executed_mpc5""]",FROZEN,0.006728542502969503,0.01023462787270546,0.006728542502969503,0.01023462787270546,0.0040679858066141605,0.0034963530488312244,0.004077718127518892,-0.003506085369735956,-0.003506085369735956,0.0005716327577829361,0,False,0,0,6,0,0,s2_history_mpc6,ood_square_frozen_n5,2,201,square,False,-1,1
pushobj_norm_envapi_v1,"[""s2_executed_mpc1"", ""s2_executed_mpc2"", ""s2_executed_mpc3"", ""s2_executed_mpc4"", ""s2_executed_mpc5""]",FROZEN,0.007476405240595341,0.007391272112727165,0.007476405240595341,0.007391272112727165,0.002731796121224761,0.0027586068026721478,-0.00011194380931556225,8.51331278681755e-05,8.51331278681755e-05,-2.681068144738674e-05,0,True,24,0,6,0,0,s2_history_mpc6,ood_square_frozen_n5,2,201,square,False,1,-1
pushobj_norm_envapi_v1,"[""s2_executed_mpc1"", ""s2_executed_mpc2"", ""s2_executed_mpc3"", ""s2_executed_mpc4"", ""s2_executed_mpc5""]",FROZEN,0.008272663690149784,0.008279050700366497,0.008272663690149784,0.008279050700366497,0.002673341194167733,0.0026748233940452337,4.904810339212418e-06,-6.387010216712952e-06,-6.387010216712952e-06,-1.482199877500534e-06,0,False,49,0,6,0,0,s2_history_mpc6,ood_square_frozen_n5,2,201,square,True,-1,-1
pushobj_norm_envapi_v1,"[""s2_executed_mpc1"", ""s2_executed_mpc2"", ""s2_executed_mpc3"", ""s2_executed_mpc4"", ""s2_executed_mpc5""]",FROZEN,0.008164003491401672,0.008168460801243782,0.008164003491401672,0.008168460801243782,0.002657817443832755,0.002658094512298703,4.180241376161575e-06,-4.45730984210968e-06,-4.45730984210968e-06,-2.7706846594810486e-07,0,False,74,0,6,0,0,s2_history_mpc6,ood_square_frozen_n5,2,201,square,True,-1,-1
pushobj_norm_envapi_v1,"[""s2_executed_mpc1"", ""s2_executed_mpc2"", ""s2_executed_mpc3"", ""s2_executed_mpc4"", ""s2_executed_mpc5""]",FROZEN,0.008161465637385845,0.008161465637385845,0.008161465637385845,0.008161465637385845,0.0026556518860161304,0.0026556525845080614,-6.984919309616089e-10,0.0,0.0,-6.984919309616089e-10,0,False,99,0,6,0,0,s2_history_mpc6,ood_square_frozen_n5,2,201,square,False,0,-1
pushobj_norm_envapi_v1,"[""s2_executed_mpc2"", ""s2_executed_mpc3"", ""s2_executed_mpc4"", ""s2_executed_mpc5"", ""s2_executed_mpc6""]",FROZEN,0.018426990136504173,0.008993386290967464,0.018426990136504173,0.008993386290967464,0.004291689954698086,0.0033652447164058685,-0.008507158607244492,0.009433603845536709,0.009433603845536709,0.0009264452382922173,0,False,0,0,7,0,0,s2_history_mpc7,ood_square_frozen_n5,2,201,square,True,1,1
pushobj_norm_envapi_v1,"[""s2_executed_mpc2"", ""s2_executed_mpc3"", ""s2_executed_mpc4"", ""s2_executed_mpc5"", ""s2_executed_mpc6""]",FROZEN,0.008478447794914246,0.008499260060489178,0.008478447794914246,0.008499260060489178,0.002680637873709202,0.002689790679141879,1.165946014225483e-05,-2.08122655749321e-05,-2.08122655749321e-05,-9.152805432677269e-06,0,False,24,0,7,0,0,s2_history_mpc7,ood_square_frozen_n5,2,201,square,True,-1,-1
pushobj_norm_envapi_v1,"[""s2_executed_mpc2"", ""s2_executed_mpc3"", ""s2_executed_mpc4"", ""s2_executed_mpc5"", ""s2_executed_mpc6""]",FROZEN,0.009480265900492668,0.009354747831821442,0.009480265900492668,0.009354747831821442,0.0026113889180123806,0.002613536547869444,-0.0001276656985282898,0.0001255180686712265,0.0001255180686712265,-2.1476298570632935e-06,0,True,49,0,7,0,0,s2_history_mpc7,ood_square_frozen_n5,2,201,square,False,1,-1
pushobj_norm_envapi_v1,"[""s2_executed_mpc2"", ""s2_executed_mpc3"", ""s2_executed_mpc4"", ""s2_executed_mpc5"", ""s2_executed_mpc6""]",FROZEN,0.009585963562130928,0.00958874262869358,0.009585963562130928,0.00958874262869358,0.0026029925793409348,0.002603087341412902,2.684304490685463e-06,-2.779066562652588e-06,-2.779066562652588e-06,-9.476207196712494e-08,0,False,74,0,7,0,0,s2_history_mpc7,ood_square_frozen_n5,2,201,square,True,-1,-1
pushobj_norm_envapi_v1,"[""s2_executed_mpc2"", ""s2_executed_mpc3"", ""s2_executed_mpc4"", ""s2_executed_mpc5"", ""s2_executed_mpc6""]",FROZEN,0.009660070762038231,0.00966007448732853,0.009660070762038231,0.00966007448732853,0.002601819345727563,0.00260181981138885,3.259629011154175e-09,-3.725290298461914e-09,-3.725290298461914e-09,-4.656612873077393e-10,0,False,99,0,7,0,0,s2_history_mpc7,ood_square_frozen_n5,2,201,square,True,-1,-1
pushobj_norm_envapi_v1,"[""s2_executed_mpc3"", ""s2_executed_mpc4"", ""s2_executed_mpc5"", ""s2_executed_mpc6"", ""s2_executed_mpc7""]",FROZEN,0.006647076457738876,0.01056685857474804,0.006647076457738876,0.01056685857474804,0.003767315996810794,0.0032354937866330147,0.004451604327186942,-0.003919782117009163,-0.003919782117009163,0.0005318222101777792,0,False,0,0,8,0,0,s2_history_mpc8,ood_square_frozen_n5,2,201,square,False,-1,1
pushobj_norm_envapi_v1,"[""s2_executed_mpc3"", ""s2_executed_mpc4"", ""s2_executed_mpc5"", ""s2_executed_mpc6"", ""s2_executed_mpc7""]",FROZEN,0.008388491347432137,0.00872355792671442,0.008388491347432137,0.00872355792671442,0.002584480680525303,0.0025659536477178335,0.00035359361208975315,-0.0003350665792822838,-0.0003350665792822838,1.8527032807469368e-05,0,False,24,0,8,0,0,s2_history_mpc8,ood_square_frozen_n5,2,201,square,False,-1,1
pushobj_norm_envapi_v1,"[""s2_executed_mpc3"", ""s2_executed_mpc4"", ""s2_executed_mpc5"", ""s2_executed_mpc6"", ""s2_executed_mpc7""]",FROZEN,0.009368489496409893,0.009386460296809673,0.009368489496409893,0.009386460296809673,0.0025168657302856445,0.0025160026270896196,1.8833903595805168e-05,-1.7970800399780273e-05,-1.7970800399780273e-05,8.631031960248947e-07,0,False,49,0,8,0,0,s2_history_mpc8,ood_square_frozen_n5,2,201,square,False,-1,1
pushobj_norm_envapi_v1,"[""s2_executed_mpc3"", ""s2_executed_mpc4"", ""s2_executed_mpc5"", ""s2_executed_mpc6"", ""s2_executed_mpc7""]",FROZEN,0.009348751045763493,0.009425311349332333,0.009348751045763493,0.009425311349332333,0.002507802564650774,0.002507910830900073,7.645203731954098e-05,-7.656030356884003e-05,-7.656030356884003e-05,-1.0826624929904938e-07,0,False,74,0,8,0,0,s2_history_mpc8,ood_square_frozen_n5,2,201,square,True,-1,-1
pushobj_norm_envapi_v1,"[""s2_executed_mpc3"", ""s2_executed_mpc4"", ""s2_executed_mpc5"", ""s2_executed_mpc6"", ""s2_executed_mpc7""]",FROZEN,0.009422647766768932,0.009422644972801208,0.009422647766768932,0.009422644972801208,0.0025068754330277443,0.0025068752001971006,-2.561137080192566e-09,2.7939677238464355e-09,2.7939677238464355e-09,2.3283064365386963e-10,0,False,99,0,8,0,0,s2_history_mpc8,ood_square_frozen_n5,2,201,square,True,1,1
pushobj_norm_envapi_v1,"[""s2_executed_mpc4"", ""s2_executed_mpc5"", ""s2_executed_mpc6"", ""s2_executed_mpc7"", ""s2_executed_mpc8""]",FROZEN,0.0087684141471982,0.010285736992955208,0.0087684141471982,0.010285736992955208,0.003633748274296522,0.0032422717195004225,0.0019087994005531073,-0.0015173228457570076,-0.0015173228457570076,0.00039147655479609966,0,False,0,0,9,0,0,s2_history_mpc9,ood_square_frozen_n5,2,201,square,False,-1,1
pushobj_norm_envapi_v1,"[""s2_executed_mpc4"", ""s2_executed_mpc5"", ""s2_executed_mpc6"", ""s2_executed_mpc7"", ""s2_executed_mpc8""]",FROZEN,0.009518681094050407,0.009692075662314892,0.009518681094050407,0.009692075662314892,0.0025739457923918962,0.002590650925412774,0.00015668943524360657,-0.0001733945682644844,-0.0001733945682644844,-1.6705133020877838e-05,0,False,24,0,9,0,0,s2_history_mpc9,ood_square_frozen_n5,2,201,square,True,-1,-1
pushobj_norm_envapi_v1,"[""s2_executed_mpc4"", ""s2_executed_mpc5"", ""s2_executed_mpc6"", ""s2_executed_mpc7"", ""s2_executed_mpc8""]",FROZEN,0.009636822156608105,0.009393321350216866,0.009636822156608105,0.009393321350216866,0.002532420214265585,0.0025329545605927706,-0.0002440351527184248,0.00024350080639123917,0.00024350080639123917,-5.343463271856308e-07,0,True,49,0,9,0,0,s2_history_mpc9,ood_square_frozen_n5,2,201,square,False,1,-1
pushobj_norm_envapi_v1,"[""s2_executed_mpc4"", ""s2_executed_mpc5"", ""s2_executed_mpc6"", ""s2_executed_mpc7"", ""s2_executed_mpc8""]",FROZEN,0.009452950209379196,0.00945689994841814,0.009452950209379196,0.00945689994841814,0.0025245388969779015,0.0025246369186788797,3.851717337965965e-06,-3.949739038944244e-06,-3.949739038944244e-06,-9.802170097827911e-08,0,False,74,0,9,0,0,s2_history_mpc9,ood_square_frozen_n5,2,201,square,True,-1,-1
pushobj_norm_envapi_v1,"[""s2_executed_mpc4"", ""s2_executed_mpc5"", ""s2_executed_mpc6"", ""s2_executed_mpc7"", ""s2_executed_mpc8""]",FROZEN,0.009375915862619877,0.0093759186565876,0.009375915862619877,0.0093759186565876,0.002523775678128004,0.002523775678128004,2.7939677238464355e-09,-2.7939677238464355e-09,-2.7939677238464355e-09,0.0,0,False,99,0,9,0,0,s2_history_mpc9,ood_square_frozen_n5,2,201,square,False,-1,0
pushobj_norm_envapi_v1,"[""s2_executed_mpc5"", ""s2_executed_mpc6"", ""s2_executed_mpc7"", ""s2_executed_mpc8"", ""s2_executed_mpc9""]",FROZEN,0.007293696980923414,0.010261752642691135,0.007293696980923414,0.010261752642691135,0.0038091237656772137,0.003314924193546176,0.003462255233898759,-0.002968055661767721,-0.002968055661767721,0.0004941995721310377,0,False,0,0,10,0,0,s2_history_mpc10,ood_square_frozen_n5,2,201,square,False,-1,1
pushobj_norm_envapi_v1,"[""s2_executed_mpc5"", ""s2_executed_mpc6"", ""s2_executed_mpc7"", ""s2_executed_mpc8"", ""s2_executed_mpc9""]",FROZEN,0.009415177628397942,0.008998711593449116,0.009415177628397942,0.008998711593449116,0.0026150518096983433,0.0026297406293451786,-0.00043115485459566116,0.00041646603494882584,0.00041646603494882584,-1.4688819646835327e-05,0,True,24,0,10,0,0,s2_history_mpc10,ood_square_frozen_n5,2,201,square,False,1,-1
pushobj_norm_envapi_v1,"[""s2_executed_mpc5"", ""s2_executed_mpc6"", ""s2_executed_mpc7"", ""s2_executed_mpc8"", ""s2_executed_mpc9""]",FROZEN,0.00917084515094757,0.009159453213214874,0.00917084515094757,0.009159453213214874,0.0025840187445282936,0.0025852778926491737,-1.265108585357666e-05,1.1391937732696533e-05,1.1391937732696533e-05,-1.259148120880127e-06,0,True,49,0,10,0,0,s2_history_mpc10,ood_square_frozen_n5,2,201,square,False,1,-1
pushobj_norm_envapi_v1,"[""s2_executed_mpc5"", ""s2_executed_mpc6"", ""s2_executed_mpc7"", ""s2_executed_mpc8"", ""s2_executed_mpc9""]",FROZEN,0.009463193826377392,0.009441833943128586,0.009463193826377392,0.009441833943128586,0.00257624639198184,0.0025763432495296,-2.145674079656601e-05,2.1359883248806e-05,2.1359883248806e-05,-9.685754776000977e-08,0,True,74,0,10,0,0,s2_history_mpc10,ood_square_frozen_n5,2,201,square,False,1,-1
