action_unit_version,arm,encoder_version,environment_metric_abs_error,model_version,mpc_iter,native_same_version_cost_abs_error,native_same_version_cost_online,native_same_version_cost_replay,objective_version,oracle_wall_s,passed,predictor_version,prefix_environment_actions,prefix_model_actions,proprio_max_abs_error,real_history_id,rgb_exact_pixel_match_rate,rgb_max_abs_error,rgb_mean_abs_error,run_id,sample_id,seed,shape,sidecar,state_max_abs_error
pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,6,"{""state_dist"": 0.0, ""success"": 0.0}",6,6,0.0,0.11445534229278564,0.11445534229278564,0,0.09924610000001621,True,6,30,6,0.0,s1_history_mpc6,1.0,0,0.0,ood_valI_official_n5,1,101,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5\oracle\sample_001\s1_history_mpc6_anchor.npz,0.0
pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,0,"{""state_dist"": 0.0, ""success"": 0.0}",0,0,0.0,3.0808122158050537,3.0808122158050537,0,0.0033433000000115953,True,0,0,0,0.0,s2_history_mpc0,1.0,0,0.0,ood_valI_official_n5,2,201,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5\oracle\sample_002\s2_history_mpc0_anchor.npz,0.0
pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,1,"{""state_dist"": 0.0, ""success"": 0.0}",1,1,0.0,2.682426929473877,2.682426929473877,0,0.023122299999982943,True,1,5,1,0.0,s2_history_mpc1,1.0,0,0.0,ood_valI_official_n5,2,201,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5\oracle\sample_002\s2_history_mpc1_anchor.npz,0.0
pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,2,"{""state_dist"": 0.0, ""success"": 0.0}",2,2,0.0,1.8070464134216309,1.8070464134216309,0,0.03280900000004294,True,2,10,2,0.0,s2_history_mpc2,1.0,0,0.0,ood_valI_official_n5,2,201,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5\oracle\sample_002\s2_history_mpc2_anchor.npz,0.0
pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,3,"{""state_dist"": 0.0, ""success"": 0.0}",3,3,0.0,0.8751662373542786,0.8751662373542786,0,0.055201299999964704,True,3,15,3,0.0,s2_history_mpc3,1.0,0,0.0,ood_valI_official_n5,2,201,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5\oracle\sample_002\s2_history_mpc3_anchor.npz,0.0
pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,4,"{""state_dist"": 0.0, ""success"": 0.0}",4,4,0.0,0.21943554282188416,0.21943554282188416,0,0.07510089999999536,True,4,20,4,0.0,s2_history_mpc4,1.0,0,0.0,ood_valI_official_n5,2,201,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5\oracle\sample_002\s2_history_mpc4_anchor.npz,0.0
pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,5,"{""state_dist"": 0.0, ""success"": 0.0}",5,5,0.0,0.8092436790466309,0.8092436790466309,0,0.08086880000001884,True,5,25,5,0.0,s2_history_mpc5,1.0,0,0.0,ood_valI_official_n5,2,201,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5\oracle\sample_002\s2_history_mpc5_anchor.npz,0.0
pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,6,"{""state_dist"": 0.0, ""success"": 0.0}",6,6,0.0,0.8796976804733276,0.8796976804733276,0,0.09955279999996947,True,6,30,6,0.0,s2_history_mpc6,1.0,0,0.0,ood_valI_official_n5,2,201,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5\oracle\sample_002\s2_history_mpc6_anchor.npz,0.0
pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,7,"{""state_dist"": 0.0, ""success"": 0.0}",7,7,0.0,0.2933098375797272,0.2933098375797272,0,0.11678580000000238,True,7,35,7,0.0,s2_history_mpc7,1.0,0,0.0,ood_valI_official_n5,2,201,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5\oracle\sample_002\s2_history_mpc7_anchor.npz,0.0
pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,8,"{""state_dist"": 0.0, ""success"": 0.0}",8,8,0.0,0.2708470821380615,0.2708470821380615,0,0.11751599999996643,True,8,40,8,0.0,s2_history_mpc8,1.0,0,0.0,ood_valI_official_n5,2,201,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5\oracle\sample_002\s2_history_mpc8_anchor.npz,0.0
pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,9,"{""state_dist"": 0.0, ""success"": 0.0}",9,9,0.0,0.3595668077468872,0.3595668077468872,0,0.13535880000000589,True,9,45,9,0.0,s2_history_mpc9,1.0,0,0.0,ood_valI_official_n5,2,201,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5\oracle\sample_002\s2_history_mpc9_anchor.npz,0.0
pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,10,"{""state_dist"": 0.0, ""success"": 0.0}",10,10,0.0,1.0075205564498901,1.0075205564498901,0,0.1393997999999783,True,10,50,10,0.0,s2_history_mpc10,1.0,0,0.0,ood_valI_official_n5,2,201,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5\oracle\sample_002\s2_history_mpc10_anchor.npz,0.0
pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,11,"{""state_dist"": 0.0, ""success"": 0.0}",11,11,0.0,0.3286462128162384,0.3286462128162384,0,0.15155290000001287,True,11,55,11,0.0,s2_history_mpc11,1.0,0,0.0,ood_valI_official_n5,2,201,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5\oracle\sample_002\s2_history_mpc11_anchor.npz,0.0
pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,12,"{""state_dist"": 0.0, ""success"": 0.0}",12,12,0.0,0.36819684505462646,0.36819684505462646,0,0.15962370000005421,True,12,60,12,0.0,s2_history_mpc12,1.0,0,0.0,ood_valI_official_n5,2,201,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5\oracle\sample_002\s2_history_mpc12_anchor.npz,0.0
pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,13,"{""state_dist"": 0.0, ""success"": 0.0}",13,13,0.0,0.3647100627422333,0.3647100627422333,0,0.16597309999997378,True,13,65,13,0.0,s2_history_mpc13,1.0,0,0.0,ood_valI_official_n5,2,201,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5\oracle\sample_002\s2_history_mpc13_anchor.npz,0.0
pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,14,"{""state_dist"": 0.0, ""success"": 0.0}",14,14,0.0,0.3649895191192627,0.3649895191192627,0,0.18808230000001913,True,14,70,14,0.0,s2_history_mpc14,1.0,0,0.0,ood_valI_official_n5,2,201,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5\oracle\sample_002\s2_history_mpc14_anchor.npz,0.0
pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,15,"{""state_dist"": 0.0, ""success"": 0.0}",15,15,0.0,0.39370596408843994,0.39370596408843994,0,0.19109650000001466,True,15,75,15,0.0,s2_history_mpc15,1.0,0,0.0,ood_valI_official_n5,2,201,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5\oracle\sample_002\s2_history_mpc15_anchor.npz,0.0
pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,16,"{""state_dist"": 0.0, ""success"": 0.0}",16,16,0.0,0.40767359733581543,0.40767359733581543,0,0.20046930000000884,True,16,80,16,0.0,s2_history_mpc16,1.0,0,0.0,ood_valI_official_n5,2,201,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5\oracle\sample_002\s2_history_mpc16_anchor.npz,0.0
pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,17,"{""state_dist"": 0.0, ""success"": 0.0}",17,17,0.0,0.4173520505428314,0.4173520505428314,0,0.21661139999997658,True,17,85,17,0.0,s2_history_mpc17,1.0,0,0.0,ood_valI_official_n5,2,201,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5\oracle\sample_002\s2_history_mpc17_anchor.npz,0.0
pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,18,"{""state_dist"": 0.0, ""success"": 0.0}",18,18,0.0,0.42122340202331543,0.42122340202331543,0,0.21526230000000623,True,18,90,18,0.0,s2_history_mpc18,1.0,0,0.0,ood_valI_official_n5,2,201,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5\oracle\sample_002\s2_history_mpc18_anchor.npz,0.0
pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,19,"{""state_dist"": 0.0, ""success"": 0.0}",19,19,0.0,0.3975476026535034,0.3975476026535034,0,0.22898939999998902,True,19,95,19,0.0,s2_history_mpc19,1.0,0,0.0,ood_valI_official_n5,2,201,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5\oracle\sample_002\s2_history_mpc19_anchor.npz,0.0
pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,0,"{""state_dist"": 0.0, ""success"": 0.0}",0,0,0.0,1.358063817024231,1.358063817024231,0,0.0032623000000171487,True,0,0,0,0.0,s3_history_mpc0,1.0,0,0.0,ood_valI_official_n5,3,301,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5\oracle\sample_003\s3_history_mpc0_anchor.npz,0.0
pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,1,"{""state_dist"": 0.0, ""success"": 0.0}",1,1,0.0,0.9727954864501953,0.9727954864501953,0,0.020786600000008093,True,1,5,1,0.0,s3_history_mpc1,1.0,0,0.0,ood_valI_official_n5,3,301,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5\oracle\sample_003\s3_history_mpc1_anchor.npz,0.0
pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,2,"{""state_dist"": 0.0, ""success"": 0.0}",2,2,0.0,0.49924707412719727,0.49924707412719727,0,0.039259899999990466,True,2,10,2,0.0,s3_history_mpc2,1.0,0,0.0,ood_valI_official_n5,3,301,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5\oracle\sample_003\s3_history_mpc2_anchor.npz,0.0
pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,3,"{""state_dist"": 0.0, ""success"": 0.0}",3,3,0.0,0.27347055077552795,0.27347055077552795,0,0.05422099999998409,True,3,15,3,0.0,s3_history_mpc3,1.0,0,0.0,ood_valI_official_n5,3,301,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5\oracle\sample_003\s3_history_mpc3_anchor.npz,0.0
pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,4,"{""state_dist"": 0.0, ""success"": 0.0}",4,4,0.0,0.31709057092666626,0.31709057092666626,0,0.07358300000004192,True,4,20,4,0.0,s3_history_mpc4,1.0,0,0.0,ood_valI_official_n5,3,301,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5\oracle\sample_003\s3_history_mpc4_anchor.npz,0.0
pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,5,"{""state_dist"": 0.0, ""success"": 0.0}",5,5,0.0,0.4479888081550598,0.4479888081550598,0,0.08567769999996244,True,5,25,5,0.0,s3_history_mpc5,1.0,0,0.0,ood_valI_official_n5,3,301,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5\oracle\sample_003\s3_history_mpc5_anchor.npz,0.0
pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,6,"{""state_dist"": 0.0, ""success"": 0.0}",6,6,0.0,0.21489334106445312,0.21489334106445312,0,0.10178849999999784,True,6,30,6,0.0,s3_history_mpc6,1.0,0,0.0,ood_valI_official_n5,3,301,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5\oracle\sample_003\s3_history_mpc6_anchor.npz,0.0
pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,7,"{""state_dist"": 0.0, ""success"": 0.0}",7,7,0.0,0.09551457315683365,0.09551457315683365,0,0.10956920000000991,True,7,35,7,0.0,s3_history_mpc7,1.0,0,0.0,ood_valI_official_n5,3,301,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5\oracle\sample_003\s3_history_mpc7_anchor.npz,0.0
pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,8,"{""state_dist"": 0.0, ""success"": 0.0}",8,8,0.0,0.11403673887252808,0.11403673887252808,0,0.12138800000002448,True,8,40,8,0.0,s3_history_mpc8,1.0,0,0.0,ood_valI_official_n5,3,301,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5\oracle\sample_003\s3_history_mpc8_anchor.npz,0.0
pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,9,"{""state_dist"": 0.0, ""success"": 0.0}",9,9,0.0,0.0734625831246376,0.0734625831246376,0,0.12210749999997006,True,9,45,9,0.0,s3_history_mpc9,1.0,0,0.0,ood_valI_official_n5,3,301,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5\oracle\sample_003\s3_history_mpc9_anchor.npz,0.0
pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,10,"{""state_dist"": 0.0, ""success"": 0.0}",10,10,0.0,0.19852566719055176,0.19852566719055176,0,0.14783340000002454,True,10,50,10,0.0,s3_history_mpc10,1.0,0,0.0,ood_valI_official_n5,3,301,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5\oracle\sample_003\s3_history_mpc10_anchor.npz,0.0
pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,11,"{""state_dist"": 0.0, ""success"": 0.0}",11,11,0.0,0.3113606572151184,0.3113606572151184,0,0.1453402999999298,True,11,55,11,0.0,s3_history_mpc11,1.0,0,0.0,ood_valI_official_n5,3,301,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5\oracle\sample_003\s3_history_mpc11_anchor.npz,0.0
pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,12,"{""state_dist"": 0.0, ""success"": 0.0}",12,12,0.0,0.3133886456489563,0.3133886456489563,0,0.16928069999994477,True,12,60,12,0.0,s3_history_mpc12,1.0,0,0.0,ood_valI_official_n5,3,301,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5\oracle\sample_003\s3_history_mpc12_anchor.npz,0.0
pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,13,"{""state_dist"": 0.0, ""success"": 0.0}",13,13,0.0,0.23130160570144653,0.23130160570144653,0,0.1682459999999537,True,13,65,13,0.0,s3_history_mpc13,1.0,0,0.0,ood_valI_official_n5,3,301,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5\oracle\sample_003\s3_history_mpc13_anchor.npz,0.0
pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,14,"{""state_dist"": 0.0, ""success"": 0.0}",14,14,0.0,0.20639950037002563,0.20639950037002563,0,0.1821053999999549,True,14,70,14,0.0,s3_history_mpc14,1.0,0,0.0,ood_valI_official_n5,3,301,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5\oracle\sample_003\s3_history_mpc14_anchor.npz,0.0
pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,15,"{""state_dist"": 0.0, ""success"": 0.0}",15,15,0.0,0.35337749123573303,0.35337749123573303,0,0.18838439999990442,True,15,75,15,0.0,s3_history_mpc15,1.0,0,0.0,ood_valI_official_n5,3,301,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5\oracle\sample_003\s3_history_mpc15_anchor.npz,0.0
pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,16,"{""state_dist"": 0.0, ""success"": 0.0}",16,16,0.0,0.24256494641304016,0.24256494641304016,0,0.20024269999998978,True,16,80,16,0.0,s3_history_mpc16,1.0,0,0.0,ood_valI_official_n5,3,301,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5\oracle\sample_003\s3_history_mpc16_anchor.npz,0.0
pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,17,"{""state_dist"": 0.0, ""success"": 0.0}",17,17,0.0,0.12698307633399963,0.12698307633399963,0,0.20018180000010943,True,17,85,17,0.0,s3_history_mpc17,1.0,0,0.0,ood_valI_official_n5,3,301,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5\oracle\sample_003\s3_history_mpc17_anchor.npz,0.0
pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,18,"{""state_dist"": 0.0, ""success"": 0.0}",18,18,0.0,0.1313270926475525,0.1313270926475525,0,0.21062300000005507,True,18,90,18,0.0,s3_history_mpc18,1.0,0,0.0,ood_valI_official_n5,3,301,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5\oracle\sample_003\s3_history_mpc18_anchor.npz,0.0
pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,19,"{""state_dist"": 0.0, ""success"": 0.0}",19,19,0.0,0.14896588027477264,0.14896588027477264,0,0.22828019999997196,True,19,95,19,0.0,s3_history_mpc19,1.0,0,0.0,ood_valI_official_n5,3,301,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5\oracle\sample_003\s3_history_mpc19_anchor.npz,0.0
pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,0,"{""state_dist"": 0.0, ""success"": 0.0}",0,0,0.0,2.8145127296447754,2.8145127296447754,0,0.003151399999978821,True,0,0,0,0.0,s4_history_mpc0,1.0,0,0.0,ood_valI_official_n5,4,401,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5\oracle\sample_004\s4_history_mpc0_anchor.npz,0.0
pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,1,"{""state_dist"": 0.0, ""success"": 0.0}",1,1,0.0,2.0651650428771973,2.0651650428771973,0,0.020645600000079867,True,1,5,1,0.0,s4_history_mpc1,1.0,0,0.0,ood_valI_official_n5,4,401,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5\oracle\sample_004\s4_history_mpc1_anchor.npz,0.0
pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,2,"{""state_dist"": 0.0, ""success"": 0.0}",2,2,0.0,1.5966260433197021,1.5966260433197021,0,0.03807319999998526,True,2,10,2,0.0,s4_history_mpc2,1.0,0,0.0,ood_valI_official_n5,4,401,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5\oracle\sample_004\s4_history_mpc2_anchor.npz,0.0
pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,3,"{""state_dist"": 0.0, ""success"": 0.0}",3,3,0.0,0.8067513108253479,0.8067513108253479,0,0.048494099999970786,True,3,15,3,0.0,s4_history_mpc3,1.0,0,0.0,ood_valI_official_n5,4,401,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5\oracle\sample_004\s4_history_mpc3_anchor.npz,0.0
pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,4,"{""state_dist"": 0.0, ""success"": 0.0}",4,4,0.0,0.4167262017726898,0.4167262017726898,0,0.0709630000000061,True,4,20,4,0.0,s4_history_mpc4,1.0,0,0.0,ood_valI_official_n5,4,401,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5\oracle\sample_004\s4_history_mpc4_anchor.npz,0.0
pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,5,"{""state_dist"": 0.0, ""success"": 0.0}",5,5,0.0,0.14061182737350464,0.14061182737350464,0,0.08546910000006847,True,5,25,5,0.0,s4_history_mpc5,1.0,0,0.0,ood_valI_official_n5,4,401,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5\oracle\sample_004\s4_history_mpc5_anchor.npz,0.0
pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,6,"{""state_dist"": 0.0, ""success"": 0.0}",6,6,0.0,0.0473245307803154,0.0473245307803154,0,0.09346660000005613,True,6,30,6,0.0,s4_history_mpc6,1.0,0,0.0,ood_valI_official_n5,4,401,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5\oracle\sample_004\s4_history_mpc6_anchor.npz,0.0
pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,7,"{""state_dist"": 0.0, ""success"": 0.0}",7,7,0.0,0.03719669580459595,0.03719669580459595,0,0.10741329999996196,True,7,35,7,0.0,s4_history_mpc7,1.0,0,0.0,ood_valI_official_n5,4,401,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5\oracle\sample_004\s4_history_mpc7_anchor.npz,0.0
pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,8,"{""state_dist"": 0.0, ""success"": 0.0}",8,8,0.0,0.05630069971084595,0.05630069971084595,0,0.11613790000001245,True,8,40,8,0.0,s4_history_mpc8,1.0,0,0.0,ood_valI_official_n5,4,401,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5\oracle\sample_004\s4_history_mpc8_anchor.npz,0.0
pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,9,"{""state_dist"": 0.0, ""success"": 0.0}",9,9,0.0,0.02775672823190689,0.02775672823190689,0,0.135533599999917,True,9,45,9,0.0,s4_history_mpc9,1.0,0,0.0,ood_valI_official_n5,4,401,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5\oracle\sample_004\s4_history_mpc9_anchor.npz,0.0
pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,10,"{""state_dist"": 0.0, ""success"": 0.0}",10,10,0.0,0.054046764969825745,0.054046764969825745,0,0.14389749999998003,True,10,50,10,0.0,s4_history_mpc10,1.0,0,0.0,ood_valI_official_n5,4,401,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5\oracle\sample_004\s4_history_mpc10_anchor.npz,0.0
pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,11,"{""state_dist"": 0.0, ""success"": 0.0}",11,11,0.0,0.06236599385738373,0.06236599385738373,0,0.15285879999998997,True,11,55,11,0.0,s4_history_mpc11,1.0,0,0.0,ood_valI_official_n5,4,401,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5\oracle\sample_004\s4_history_mpc11_anchor.npz,0.0
pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,12,"{""state_dist"": 0.0, ""success"": 0.0}",12,12,0.0,0.04686334729194641,0.04686334729194641,0,0.1565778000000364,True,12,60,12,0.0,s4_history_mpc12,1.0,0,0.0,ood_valI_official_n5,4,401,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5\oracle\sample_004\s4_history_mpc12_anchor.npz,0.0
pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,13,"{""state_dist"": 0.0, ""success"": 0.0}",13,13,0.0,0.062097348272800446,0.062097348272800446,0,0.17731270000001587,True,13,65,13,0.0,s4_history_mpc13,1.0,0,0.0,ood_valI_official_n5,4,401,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5\oracle\sample_004\s4_history_mpc13_anchor.npz,0.0
pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,14,"{""state_dist"": 0.0, ""success"": 0.0}",14,14,0.0,0.06474049389362335,0.06474049389362335,0,0.17836250000004839,True,14,70,14,0.0,s4_history_mpc14,1.0,0,0.0,ood_valI_official_n5,4,401,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5\oracle\sample_004\s4_history_mpc14_anchor.npz,0.0
pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,15,"{""state_dist"": 0.0, ""success"": 0.0}",15,15,0.0,0.06533227860927582,0.06533227860927582,0,0.1880001000000675,True,15,75,15,0.0,s4_history_mpc15,1.0,0,0.0,ood_valI_official_n5,4,401,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5\oracle\sample_004\s4_history_mpc15_anchor.npz,0.0
pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,16,"{""state_dist"": 0.0, ""success"": 0.0}",16,16,0.0,0.06236712634563446,0.06236712634563446,0,0.20207140000002255,True,16,80,16,0.0,s4_history_mpc16,1.0,0,0.0,ood_valI_official_n5,4,401,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5\oracle\sample_004\s4_history_mpc16_anchor.npz,0.0
pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,17,"{""state_dist"": 0.0, ""success"": 0.0}",17,17,0.0,0.067289799451828,0.067289799451828,0,0.220186500000068,True,17,85,17,0.0,s4_history_mpc17,1.0,0,0.0,ood_valI_official_n5,4,401,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5\oracle\sample_004\s4_history_mpc17_anchor.npz,0.0
pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,18,"{""state_dist"": 0.0, ""success"": 0.0}",18,18,0.0,0.07476817071437836,0.07476817071437836,0,0.22342570000000705,True,18,90,18,0.0,s4_history_mpc18,1.0,0,0.0,ood_valI_official_n5,4,401,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5\oracle\sample_004\s4_history_mpc18_anchor.npz,0.0
pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,19,"{""state_dist"": 0.0, ""success"": 0.0}",19,19,0.0,0.07067794352769852,0.07067794352769852,0,0.23062310000000252,True,19,95,19,0.0,s4_history_mpc19,1.0,0,0.0,ood_valI_official_n5,4,401,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5\oracle\sample_004\s4_history_mpc19_anchor.npz,0.0
pushobj_norm_envapi_v1,PREDICTOR_ONLY,0,"{""state_dist"": 0.0, ""success"": 0.0}",0,0,0.0,1.0656778812408447,1.0656778812408447,0,0.0033439999999984593,True,0,0,0,0.0,s0_history_mpc0,1.0,0,0.0,ood_valI_predictor_only_n5,0,1,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_predictor_only_n5\oracle\sample_000\s0_history_mpc0_anchor.npz,0.0
pushobj_norm_envapi_v1,PREDICTOR_ONLY,0,"{""state_dist"": 0.0, ""success"": 0.0}",1,1,0.0,0.6831445097923279,0.6831445097923279,0,0.020233799999999746,True,1,5,1,0.0,s0_history_mpc1,1.0,0,0.0,ood_valI_predictor_only_n5,0,1,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_predictor_only_n5\oracle\sample_000\s0_history_mpc1_anchor.npz,0.0
pushobj_norm_envapi_v1,PREDICTOR_ONLY,0,"{""state_dist"": 0.0, ""success"": 0.0}",2,2,0.0,0.4228653311729431,0.4228653311729431,0,0.03324810000000156,True,2,10,2,0.0,s0_history_mpc2,1.0,0,0.0,ood_valI_predictor_only_n5,0,1,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_predictor_only_n5\oracle\sample_000\s0_history_mpc2_anchor.npz,0.0
